Order ID,Order Date,Shop,Pick Up Emirate,Drop Off Emirate,Drop Off Area,Delivery Company,Status,COD,Delivery Cost,Charge to Customer,Category,Delivery Route,Month - Formula,Month
7368,18/2/2021,Shop017,Dubai,Al Ain ,"Alain, Subhant Alkabisi, street 6, villa number 102",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Al Ain ,February,February
7369,18/2/2021,Shop017,Dubai,Al Ain ,Street 3 home 8,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Al Ain ,February,February
7370,18/2/2021,Shop017,Dubai,Dubai ,"Area: Al Barsha South 1, st.35 Villa 56 behind Enoc petrol station",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7371,18/2/2021,Shop017,Dubai,Sharjah ,Villa 69 - Street 77,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7372,18/2/2021,Shop017,Dubai,Dubai ,Dubai/hatta/villa#29 behind hatta sports club,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7373,18/2/2021,Shop017,Dubai,Sharjah ,35 Abi Omamah St - Hatin - Sharjah - Khorfakkan,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7374,18/2/2021,Shop017,Dubai,Sharjah ,Villa3125,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7375,18/2/2021,Shop017,Dubai,Dubai ,30 6c St - Al MizharAl Mizhar 2 - Dubai,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7376,18/2/2021,Shop017,Dubai,Abu Dhabi,"SE36, St 19, Villa no 30",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7377,18/2/2021,Shop017,Dubai,Abu Dhabi,Abu Dhabi- Al Rahba city - villa: 25j/20,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7378,18/2/2021,Shop017,Dubai,Al Ain ,call reciever when you enter alain,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Al Ain ,February,February
7379,18/2/2021,Shop017,Dubai,Abu Dhabi,"Abu Dhabi, Albahia, villa 245, Apartment 5",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7380,18/2/2021,Shop017,Dubai,Sharjah ,Villa 227,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7381,18/2/2021,Shop017,Dubai,Ras Al Khaimah,Seih Al Burairat - Ras al Khaimah,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ras Al Khaimah,February,February
7382,18/2/2021,Shop017,Dubai,Dubai ,call this first 0504955366 - Al KhawaneejAl Khawaneej 2 - Dubai,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7383,18/2/2021,Shop017,Dubai,Dubai ,8a 59th St - Al Bada'a - Dubai,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7384,18/2/2021,Shop017,Dubai,Al Ain ,Alain - Aldhaher3  - street 11 villa 1,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Al Ain ,February,February
7385,18/2/2021,Shop017,Dubai,Ajman,"Ajman, al rawdha 2, behind amwaj al bahar restaurant, villa 14",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ajman,February,February
7386,18/2/2021,Shop017,Dubai,Dubai ,"Villa 15, Street 11, Alwarqaa 3",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7387,18/2/2021,Shop017,Dubai,Dubai ,Villa 3 - Al wasel area,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7388,18/2/2021,Shop017,Dubai,Sharjah ,Sharjah Al Gharayen 3 Street No. 37 Vila No. 7,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7389,18/2/2021,Shop017,Dubai,Dubai ,"Dubai Alwasl , street 13 villa 54",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7390,18/2/2021,Shop017,Dubai,Fujeirah,"Kalba city, alwahda street, alghail region, house no.73/7",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Fujeirah,February,February
7391,18/2/2021,Shop017,Dubai,Dubai ,"1. Albarsha 3 , street 27A, Villa 16",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7392,18/2/2021,Shop017,Dubai,Sharjah ,Sharjah - Altarfa Street 23A Villa 33,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7393,18/2/2021,Shop017,Dubai,Ras Al Khaimah,House number : 0117162457,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ras Al Khaimah,February,February
7394,18/2/2021,Shop017,Dubai,Abu Dhabi,Al Mufideen St - Al Samha - Abu Dhabi,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7395,18/2/2021,Shop017,Dubai,Ras Al Khaimah,Ghalilah - Al Rams street,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ras Al Khaimah,February,February
7396,18/2/2021,Shop017,Dubai,Dubai ,9 33b St - Umm SuqeimUmm Suqeim 1 - Dubai,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7397,18/2/2021,Shop017,Dubai,Dubai ,Villa 132 - 29D,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7398,18/2/2021,Shop017,Dubai,Ajman,"Ajman ( alrodha 2 ) , no house num",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ajman,February,February
7399,18/2/2021,Shop017,Dubai,Dubai ,Street 33C villa 47,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7400,18/2/2021,Shop017,Dubai,Abu Dhabi,villa number 20,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7401,18/2/2021,Shop017,Dubai,Abu Dhabi,"Abudhabi, khalifa city , alwateen street, villa 11",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7402,18/2/2021,Shop017,Dubai,Dubai ,"Dubai, muhaisnah 1, street 17a, villa 20",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7403,18/2/2021,Shop017,Dubai,Dubai ,Dubai- nadd alhamar - street 6a- villa 32,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7404,18/2/2021,Shop017,Dubai,Abu Dhabi,1002 - All print building - Hamdan Bin Mohammed St - Al Hisn - Abu Dhabi,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7405,18/2/2021,Shop017,Dubai,Fujeirah,villa 402 - Kalba,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Fujeirah,February,February
7406,18/2/2021,Shop017,Dubai,Dubai ,Dubai - al awir - villa 114,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7407,18/2/2021,Shop017,Dubai,Dubai ,Dubai - Nakeel Villa - Nad Al sheba 3 - Street 21 - Villa 616,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7408,18/2/2021,Shop017,Dubai,Ras Al Khaimah,makani number 9299750398 ---- 38B St - Dafan Al Khor Kuzam street,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ras Al Khaimah,February,February
7409,18/2/2021,Shop017,Dubai,Ras Al Khaimah,The Speciality House Cafe,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ras Al Khaimah,February,February
7410,18/2/2021,Shop017,Dubai,Abu Dhabi,Zone 13 villa 82,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7411,18/2/2021,Shop017,Dubai,Dubai ,Dubai Alwarqa 3 Villa #25,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7412,18/2/2021,Shop017,Dubai,Dubai ,"Za’abeel 1, 36 street, villa 17.",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7413,18/2/2021,Shop017,Dubai,Abu Dhabi,Villa 72,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7414,18/2/2021,Shop017,Dubai,Dubai ,"Villa 18, Street 18c -  Al Twar 1",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7415,18/2/2021,Shop017,Dubai,Ras Al Khaimah,Ras Alkhaima/ Julphar road behind rotana carwash/ villa orange garage,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ras Al Khaimah,February,February
7416,18/2/2021,Shop017,Dubai,Abu Dhabi,"Alreef downtown, building 1 , flat 406",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7417,18/2/2021,Shop017,Dubai,Abu Dhabi,"Alsamha east, villa 71 street 17",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7418,18/2/2021,Shop017,Dubai,Ajman,Al Rawda 2 - Ajman,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ajman,February,February
7419,18/2/2021,Shop017,Dubai,Abu Dhabi,Villa no 88/4- Al BahyahOld Al Bahya - Abu Dhabi,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7420,18/2/2021,Shop017,Dubai,Ajman,Ajman. Helio 2 - Third farm at right,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Ajman,February,February
7421,18/2/2021,Shop017,Dubai,Dubai ,Dubai Altwar3 Street 35A Villa 7,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7422,18/2/2021,Shop017,Dubai,Abu Dhabi,"Abu Dhabi city, corniche plaza tower, flat number 1501",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7423,18/2/2021,Shop017,Dubai,Abu Dhabi,New 40... Old; 372 AD/ baniyas east 2..,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7424,18/2/2021,Shop017,Dubai,Dubai ,Dubai _ the gardens_ buildind 15_ app 04,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7425,18/2/2021,Shop017,Dubai,Dubai ,al barsha 2 street number 1 house 62 on the corner After villa 64. No number on our villa. Street number 1,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7426,18/2/2021,Shop017,Dubai,Abu Dhabi,"Abu Dhabi,Al maqta Al hiiyra street Villa 24",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7427,18/2/2021,Shop017,Dubai,Dubai ,Villa32 Nad al sheba4,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7428,18/2/2021,Shop017,Dubai,Abu Dhabi,Home 3 -New Shahama,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7429,18/2/2021,Shop017,Dubai,Dubai ,Dubai - AlSafa 2 St 19B - Villa #17,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7430,18/2/2021,Shop017,Dubai,Abu Dhabi,"Abudhabi - alshamkha Area 20 green , street 7 , villa 12",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7431,18/2/2021,Shop017,Dubai,Dubai ,Villa 3 in front of Villa 2,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7432,18/2/2021,Shop017,Dubai,Dubai ,"Dubai, Albarsha 3, st. 20, villa no.6",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7433,18/2/2021,Shop017,Dubai,Abu Dhabi,Abu Dhabi- alrahba- villa 15,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7434,18/2/2021,Shop017,Dubai,Abu Dhabi,Villa number 32,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7435,18/2/2021,Shop017,Dubai,Dubai ,16 43 B St - Al Wasl - Dubai,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7436,18/2/2021,Shop017,Dubai,Dubai ,"Dubai, AlBarsha 3,  street 3d, villa 59",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7437,18/2/2021,Shop017,Dubai,Dubai ,Villa 13/157 - Warqa 4,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7438,18/2/2021,Shop017,Dubai,Fujeirah,Dibba Fujairah - Rul Dadna - House 1 behind Eid Mosque Near to Alzain grocery,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Fujeirah,February,February
7439,18/2/2021,Shop017,Dubai,Al Ain ,Al Ain - Al Daher - House number: 15,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Al Ain ,February,February
7440,18/2/2021,Shop017,Dubai,Dubai ,"Dubai , nad alhammar , villa 6",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7441,18/2/2021,Shop017,Dubai,Abu Dhabi,Abudhabi/ new shahamah villa 2,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7442,18/2/2021,Shop017,Dubai,Fujeirah,Hatta - Dubai,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Fujeirah,February,February
7443,18/2/2021,Shop017,Dubai,Al Ain ,"Alain , Ain alfayda , street 41 , villa 26",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Al Ain ,February,February
7444,18/2/2021,Shop017,Dubai,Abu Dhabi,"Abu Dhabi, khalifa City, Alrashid street , Villa 179",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7445,18/2/2021,Shop017,Dubai,Abu Dhabi,villa 345 - Al Ihtifal St - Yas IslandYas North - Abu Dhabi,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7446,18/2/2021,Shop017,Dubai,Fujeirah,Villa 73 - Kalba,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Fujeirah,February,February
7447,18/2/2021,Shop017,Dubai,Dubai ,Deira - Dubai,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7448,18/2/2021,Shop017,Dubai,Sharjah ,Villa n: 09,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7449,18/2/2021,Shop017,Dubai,Abu Dhabi,Building:complax Dusit Thani - Block A - Flat no :404,DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Abu Dhabi,February,February
7450,18/2/2021,Shop017,Dubai,Sharjah ,"Shj, electric 254, villa 10, st 42",DeliveryCompany01,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Sharjah ,February,February
7451,19/2/2021,Shop010,Abu Dhabi,Al Ain ,Al Hili ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7452,19/2/2021,Shop134,Abu Dhabi,Sharjah ,khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah ,February,February
7453,19/2/2021,Shop028,Ajman,Abu Dhabi,Al Bateen ,DeliveryCompany07,Delivered,,AED 30.00,AED 45.00,SD,Ajman to Abu Dhabi,February,February
7454,19/2/2021,Shop028,Ajman,Abu Dhabi,Al Khalidiyah,DeliveryCompany07,Delivered,,AED 30.00,AED 45.00,SD,Ajman to Abu Dhabi,February,February
7455,19/2/2021,Shop048,Abu Dhabi,Sharjah ,Al Dhaid ,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Sharjah ,February,February
7456,19/2/2021,Shop048,Abu Dhabi,Dubai ,Al Barsha ,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Dubai ,February,February
7457,19/2/2021,Shop011,Sharjah,Sharjah ,Muwailih Commercial ,DeliveryCompany01,Delivered,,AED 30.00,AED 45.00,SD,Sharjah to Sharjah ,February,February
7458,19/2/2021,Shop011,Sharjah,Al Ain ,Al Tiwayyah  ,DeliveryCompany01,Delivered,,AED 30.00,AED 45.00,SD,Sharjah to Al Ain ,February,February
7459,19/2/2021,Shop154,Dubai,Dubai ,Al Lisaili,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Dubai ,February,February
7460,19/2/2021,Shop154,Dubai,Dubai ,Al Lisaili,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Dubai ,February,February
7461,19/2/2021,Shop085,Abu Dhabi,Dubai ,Al Fowani,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Dubai ,February,February
7462,19/2/2021,Shop022,Abu Dhabi,Al Ain ,Al Dhahir  ,DeliveryCompany09,Delivered,,AED 25.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7463,19/2/2021,Shop022,Abu Dhabi,Al Ain ,Al Tiwayyah  ,DeliveryCompany09,Delivered,,AED 25.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7464,19/2/2021,Shop160,Sharjah,Abu Dhabi,Al Mushrif ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,February,February
7465,19/2/2021,Shop106,Sharjah,Abu Dhabi,Al Shamkha,DeliveryCompany01,Cancelled/Returned,,,,SM,Sharjah to Abu Dhabi,February,February
7466,20/2/2021,Shop031,Abu Dhabi,Dubai ,Mizher,DeliveryCompany01,Delivered,,AED 32.00,,SD,Abu Dhabi to Dubai ,February,February
7467,20/2/2021,Shop168,Abu Dhabi,Dubai ,Al Tawar ,DeliveryCompany09,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai ,February,February
7468,20/2/2021,Shop082,Dubai,Abu Dhabi,Al Saadiyat Island,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Abu Dhabi,February,February
7469,20/2/2021,Shop041,Dubai,Abu Dhabi,Yas Island ,DeliveryCompany07,Delivered,AED 50.00,AED 30.00,AED 50.00,SD,Dubai to Abu Dhabi,February,February
7470,20/2/2021,Shop088,Dubai,Umm Al Quwain,Falaj Al Muala,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Umm Al Quwain,February,February
7471,20/2/2021,Shop023,Abu Dhabi,Dubai , Umm Al Sheif,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai ,February,February
7472,20/2/2021,Shop024,Abu Dhabi,Ajman,Al Jerf,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Ajman,February,February
7473,20/2/2021,Shop028,Abu Dhabi,Abu Dhabi,Khalifa City ,DeliveryCompany07,Delivered,,AED 30.00,AED 45.00,SD,Abu Dhabi to Abu Dhabi,February,February
7474,20/2/2021,Shop158,Abu Dhabi,Al Ain ,Al Rawdah Al Sharqiyah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7475,20/2/2021,Shop153,Sharjah,Abu Dhabi,Shakhbout city,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,February,February
7476,20/2/2021,Shop153,Sharjah,Ras Al Khaimah,Al Hamhaam ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Ras Al Khaimah,February,February
7477,20/2/2021,Shop153,Sharjah,Ras Al Khaimah,Al Dhait South ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Ras Al Khaimah,February,February
7478,20/2/2021,Shop153,Sharjah,Abu Dhabi,Al Nahda West,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,February,February
7479,20/2/2021,Shop099,Dubai,Ras Al Khaimah,Al Sharisha,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,February,February
7480,20/2/2021,Shop099,Dubai,Ras Al Khaimah,Al Dhait South ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,February,February
7481,20/2/2021,Shop021,Abu Dhabi,Al Ain ,Al Dhair,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7482,20/2/2021,Shop154,Dubai,Sharjah ,khorfakkan,DeliveryCompany01,Delivered,AED 290.00,AED 32.00,AED 50.00,SD,Dubai to Sharjah ,February,February
7483,20/2/2021,Shop154,Dubai,Fujairah,AlAqaah,DeliveryCompany01,Delivered,AED 245.00,AED 32.00,AED 50.00,SD,Dubai to Fujairah,February,February
7484,20/2/2021,Shop184,Sharjah,Abu Dhabi,Al Gharbia,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,February,February
7485,20/2/2021,Shop183,Dubai,Abu Dhabi,Zone 1,DeliveryCompany09,Delivered,AED 50.00,AED 25.00,AED 50.00,SD,Dubai to Abu Dhabi,February,February
7486,21/2/2021,Shop003,Abu Dhabi,Sharjah ,Al Noaf,DeliveryCompany10,Delivered,,AED 30.00,AED 45.00,SD,Abu Dhabi to Sharjah ,February,February
7487,21/2/2021,Shop022,Abu Dhabi,Al Ain ,Al Dahma,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7488,21/2/2021,Shop022,Abu Dhabi,Al Ain ,Al Mas'oudi ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7489,21/2/2021,Shop045,Abu Dhabi,Al Ain ,Al Hili ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7490,21/2/2021,Shop045,Abu Dhabi,Umm Al Quwain,Al Salamah ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Umm Al Quwain,February,February
7491,21/2/2021,Shop035,Sharjah,Fujeirah,Skamkam,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Fujeirah,February,February
7492,21/2/2021,Shop099,Dubai,Ras Al Khaimah,Al Nadiyah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,February,February
7493,21/2/2021,Shop029,Abu Dhabi,Abu Dhabi,Hamdan Street,DeliveryCompany05,Cancelled/Returned,,,,SM,Abu Dhabi to Abu Dhabi,February,February
7494,21/2/2021,Shop068,Abu Dhabi,Sharjah ,Al Hoshi,DeliveryCompany01,Delivered,AED 200.00,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah ,February,February
7495,21/2/2021,Shop029,Abu Dhabi,Dubai ,Al Barsha ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Dubai ,February,February
7496,21/2/2021,Shop011,Sharjah,Abu Dhabi,Al Sadiyat Island,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Sharjah to Abu Dhabi,February,February
7497,21/2/2021,Shop011,Sharjah,Sharjah ,Khorfakkan ,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,SD,Sharjah to Sharjah ,February,February
7498,21/2/2021,Shop011,Sharjah,Ras Al Khaimah,Sidorh,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Sharjah to Ras Al Khaimah,February,February
7499,21/2/2021,Shop017,Dubai,Dubai ,Ned Al Sheba,DeliveryCompany09,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai ,February,February
7500,21/2/2021,Shop088,Dubai,Sharjah ,khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Sharjah ,February,February
7501,21/2/2021,Shop078,Dubai,Abu Dhabi,Al Shahama,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,February,February
7502,22/2/2021,Shop168,Abu Dhabi,Sharjah ,Al Zahia ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Sharjah ,February,February
7503,22/2/2021,Shop021,Abu Dhabi,Dubai ,Al Khawaneej ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Dubai ,February,February
7504,22/2/2021,Shop021,Abu Dhabi,Dubai ,Al Twar,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Dubai ,February,February
7505,22/2/2021,Shop041,Dubai,Dubai ,Al Barsha South,DeliveryCompany07,Delivered,AED 210.00,AED 30.00,AED 45.00,SD,Dubai to Dubai ,February,February
7506,22/2/2021,Shop051,Abu Dhabi,Al Ain ,Al Jimi ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7507,22/2/2021,Shop082,Dubai,Al Ain ,Shiab Al Ashkhar ,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Al Ain ,February,February
7508,22/2/2021,Shop182,Dubai,Abu Dhabi,Al Zeina,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Abu Dhabi,February,February
7509,22/2/2021,Shop051,Abu Dhabi,Al Ain ,Al Tiwayyah  ,DeliveryCompany10,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7510,22/2/2021,Shop022,Abu Dhabi,Sharjah ,Al Nouf,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah ,February,February
7511,22/2/2021,Shop022,Abu Dhabi,Al Ain ,Al Jimi ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7512,22/2/2021,Shop022,Abu Dhabi,Dubai ,Dubai Marina,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai ,February,February
7513,22/2/2021,Shop001,Abu Dhabi,Al Ain ,Almasoudi,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain ,February,February
7514,22/2/2021,Shop035,Sharjah,Abu Dhabi,Khalifa City ,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,February,February
